Trade Year,Options Class,Underlying,Product Type,Exchange,Volume
2020,BPMP,BPMP,S,CBOE,3579
2020,BPOP,BPOP,S,CBOE,3860
2020,BPR,BPR,S,CBOE,653
2020,BPT,BPT,S,CBOE,14458
2020,BPY,BPY,S,CBOE,71599
2020,BPYU,BPYU,S,CBOE,27957
2020,BR,BR,S,CBOE,4999
2020,BRBR,BRBR,S,CBOE,1130
2020,BRC,BRC,S,CBOE,315
2020,BREW,BREW,S,CBOE,3557
2020,BRF,BRF,S,CBOE,829
2020,BRFS,BRFS,S,CBOE,26014
2020,BRG,BRG,S,CBOE,3162
2020,2BRKB,BRKB,S,CBOE,3313
2020,BRKB,BRKB,S,CBOE,806483
2020,BRKL,BRKL,S,CBOE,2245
2020,BRKR,BRKR,S,CBOE,5870
2020,1BRKS,BRKS,S,CBOE,500
2020,2BRKS,BRKS,S,CBOE,3
2020,BRKS,BRKS,S,CBOE,4141
2020,BRO,BRO,S,CBOE,5162
2020,1BRX,BRX,S,CBOE,1500
2020,BRX,BRX,S,CBOE,10377
2020,BRZU,BRZU,S,CBOE,78999
2020,BRZU1,BRZU,S,CBOE,2658
2020,BSAC,BSAC,S,CBOE,174
2020,BSBR,BSBR,S,CBOE,2687
2020,BSET,BSET,S,CBOE,2443
2020,BSGM,BSGM,S,CBOE,31869
2020,BSIG,BSIG,S,CBOE,91
2020,BSM,BSM,S,CBOE,5693
2020,BSMX,BSMX,S,CBOE,481
2020,BSQR,BSQR,S,CBOE,1305
2020,BSRR,BSRR,S,CBOE,387
2020,BSV,BSV,S,CBOE,383
2020,BSX,BSX,S,CBOE,199412
2020,BTAI,BTAI,S,CBOE,21050
2020,BTE,BTE,S,CBOE,1727
2020,1BTG,BTG,S,CBOE,2615
2020,2BTG,BTG,S,CBOE,19390
2020,BTG,BTG,S,CBOE,63400
2020,2BTI,BTI,S,CBOE,22
2020,BTI,BTI,S,CBOE,30306
2020,BTN,BTN,S,CBOE,976
2020,BTU,BTU,S,CBOE,32119
2020,1BUD,BUD,S,CBOE,1000
2020,BUD,BUD,S,CBOE,201646
2020,BUR,BUR,S,CBOE,143
2020,BURL,BURL,S,CBOE,36475
2020,BVN,BVN,S,CBOE,3475
2020,BW,BW,S,CBOE,3293
2020,BWA,BWA,S,CBOE,33817
2020,BWA1,BWA,S,CBOE,117
2020,BWX,BWX,S,CBOE,208
2020,BWXT,BWXT,S,CBOE,2832
2020,2BX,BX,S,CBOE,4040
2020,BX,BX,S,CBOE,464355
2020,BXC,BXC,S,CBOE,8511
2020,1BXMT,BXMT,S,CBOE,3030
2020,BXMT,BXMT,S,CBOE,18296
2020,1BXP,BXP,S,CBOE,300
2020,BXP,BXP,S,CBOE,20055
2020,BXRX,BXRX,S,CBOE,11883
2020,BXS,BXS,S,CBOE,721
2020,1BYD,BYD,S,CBOE,1000
2020,BYD,BYD,S,CBOE,107738
2020,2BYND,BYND,S,CBOE,200
2020,BYND,BYND,S,CBOE,3609147
2020,BZH,BZH,S,CBOE,23809
2020,BZQ,BZQ,S,CBOE,3535
2020,BZUN,BZUN,S,CBOE,83313
2020,1C,C,S,CBOE,8000
2020,2C,C,S,CBOE,22073
2020,C,C,S,CBOE,3335452
2020,CAAS,CAAS,S,CBOE,9513
2020,CACC,CACC,S,CBOE,19497
2020,CACI,CACI,S,CBOE,2215
2020,CADE,CADE,S,CBOE,2377
2020,CAE,CAE,S,CBOE,4439
2020,CAF,CAF,S,CBOE,1867
2020,2CAG,CAG,S,CBOE,1930
2020,CAG,CAG,S,CBOE,161041
2020,2CAH,CAH,S,CBOE,15
2020,CAH,CAH,S,CBOE,106133
2020,CAI,CAI,S,CBOE,375
2020,CAJ,CAJ,S,CBOE,5474
2020,CAKE,CAKE,S,CBOE,143007
2020,CAL,CAL,S,CBOE,6932
2020,CALA,CALA,S,CBOE,25725
2020,CALM,CALM,S,CBOE,15048
2020,CALX,CALX,S,CBOE,31817
2020,CAMP,CAMP,S,CBOE,10205
2020,CAMT,CAMT,S,CBOE,1542
2020,CANE,CANE,S,CBOE,4580
2020,CAPL,CAPL,S,CBOE,2040
2020,CAPR,CAPR,S,CBOE,28670
2020,1CAR,CAR,S,CBOE,1750
2020,CAR,CAR,S,CBOE,294460
2020,CARA,CARA,S,CBOE,15911
2020,CARG,CARG,S,CBOE,32319
2020,2CARR,CARR,S,CBOE,819
2020,CARR,CARR,S,CBOE,75826
2020,CARS,CARS,S,CBOE,32427
2020,CASA,CASA,S,CBOE,11500
2020,CASH,CASH,S,CBOE,5607
2020,CASY,CASY,S,CBOE,16372
2020,2CAT,CAT,S,CBOE,89
2020,CAT,CAT,S,CBOE,980263
2020,CATM,CATM,S,CBOE,4646
2020,CATS,CATS,S,CBOE,19875
2020,2CB,CB,S,CBOE,436
2020,CB,CB,S,CBOE,57476
2020,CBAT,CBAT,S,CBOE,36984
2020,CBAY,CBAY,S,CBOE,20605
2020,CBB,CBB,S,CBOE,19931
2020,CBD,CBD,S,CBOE,1986
2020,CBL,CBL,S,CBOE,11927
2020,2CBOE,CBOE,S,CBOE,236
2020,CBOE,CBOE,S,CBOE,58330
2020,CBPX,CBPX,S,CBOE,28
2020,2CBRE,CBRE,S,CBOE,948
2020,CBRE,CBRE,S,CBOE,27086
2020,CBRL,CBRL,S,CBOE,33521
2020,2CBSH,CBSH,S,CBOE,18
2020,CBSH,CBSH,S,CBOE,2326
2020,CBSH1,CBSH,S,CBOE,138
2020,CBT,CBT,S,CBOE,495
2020,CBU,CBU,S,CBOE,1562
2020,CC,CC,S,CBOE,79431
2020,CCC,CCC,S,CBOE,9104
2020,1CCEP,CCEP,S,CBOE,2000
2020,CCEP,CCEP,S,CBOE,4991
2020,CCH,CCH,S,CBOE,12275
2020,CCI,CCI,S,CBOE,82829
2020,CCJ,CCJ,S,CBOE,330328
2020,CCK,CCK,S,CBOE,19602
2020,2CCL,CCL,S,CBOE,340
2020,CCL,CCL,S,CBOE,4472706
2020,CCLP,CCLP,S,CBOE,3774
2020,2CCMP,CCMP,S,CBOE,2
2020,CCMP,CCMP,S,CBOE,2567
2020,CCO,CCO,S,CBOE,7683
2020,CCRN,CCRN,S,CBOE,2693
2020,CCS,CCS,S,CBOE,6537
2020,CCX,CCX,S,CBOE,7039
2020,CCXI,CCXI,S,CBOE,40299
2020,CCXX,CCXX,S,CBOE,44758
2020,CDAY,CDAY,S,CBOE,13813
2020,CDE,CDE,S,CBOE,174048
2020,CDEV,CDEV,S,CBOE,42831
2020,2CDK,CDK,S,CBOE,3388
2020,CDK,CDK,S,CBOE,4218
2020,CDLX,CDLX,S,CBOE,10098
2020,CDMO,CDMO,S,CBOE,6752
2020,2CDNA,CDNA,S,CBOE,367
2020,CDNA,CDNA,S,CBOE,28428
2020,2CDNS,CDNS,S,CBOE,3
2020,CDNS,CDNS,S,CBOE,44365
2020,CDR,CDR,S,CBOE,3158
2020,CDR1,CDR,S,CBOE,162
2020,CDTX,CDTX,S,CBOE,1501
2020,CDW,CDW,S,CBOE,5978
2020,CDXC,CDXC,S,CBOE,15979
2020,CDXS,CDXS,S,CBOE,4321
2020,CDZI,CDZI,S,CBOE,3050
2020,CE,CE,S,CBOE,10078
2020,CECE,CECE,S,CBOE,16844
2020,CEIX,CEIX,S,CBOE,7561
2020,CELH,CELH,S,CBOE,40775
2020,CEMB,CEMB,S,CBOE,8
2020,CEMI,CEMI,S,CBOE,56330
2020,CENTA,CENTA,S,CBOE,319
2020,CENX,CENX,S,CBOE,14229
2020,CEO,CEO,S,CBOE,14810
2020,CEQP,CEQP,S,CBOE,36227
2020,2CERN,CERN,S,CBOE,1316
2020,CERN,CERN,S,CBOE,48764
2020,CERS,CERS,S,CBOE,34099
2020,CETV,CETV,S,CBOE,259
2020,2CEVA,CEVA,S,CBOE,3
2020,CEVA,CEVA,S,CBOE,4341
2020,CEW,CEW,S,CBOE,4392
2020,2CF,CF,S,CBOE,230
2020,CF,CF,S,CBOE,77574
2020,CFA,CFA,S,CBOE,19
2020,CFFN,CFFN,S,CBOE,3900
2020,CFG,CFG,S,CBOE,51983
2020,CFII,CFII,S,CBOE,4607
2020,CFR,CFR,S,CBOE,5108
2020,CFX,CFX,S,CBOE,8349
2020,1CG,CG,S,CBOE,4063
2020,CG,CG,S,CBOE,61015
2020,CGBD,CGBD,S,CBOE,3402
2020,CGC,CGC,S,CBOE,1607996
2020,CGEN,CGEN,S,CBOE,2511
2020,CGIX1,CGIX,S,CBOE,81
2020,CGNX,CGNX,S,CBOE,16705
2020,CGRO,CGRO,S,CBOE,4586
2020,CHAD,CHAD,S,CBOE,3351
2020,CHAP,CHAP,S,CBOE,2876
2020,CHAPQ,CHAPQ,S,CBOE,90
2020,CHAU,CHAU,S,CBOE,12152
2020,2CHD,CHD,S,CBOE,7
2020,CHD,CHD,S,CBOE,30292
2020,2CHDN,CHDN,S,CBOE,4
2020,CHDN,CHDN,S,CBOE,4895
2020,2CHE,CHE,S,CBOE,2
2020,CHE,CHE,S,CBOE,521
2020,CHEF,CHEF,S,CBOE,10691
2020,1CHGG,CHGG,S,CBOE,250
2020,CHGG,CHGG,S,CBOE,250970
2020,CHH,CHH,S,CBOE,5471
2020,CHIC,CHIC,S,CBOE,370
2020,CHIQ,CHIQ,S,CBOE,4402
2020,CHIX,CHIX,S,CBOE,3110
2020,1CHK,CHK,S,CBOE,5000
2020,CHK,CHK,S,CBOE,300623
2020,CHK1,CHK,S,CBOE,20594
2020,CHKA1,CHKAQ,S,CBOE,4040
2020,CHKAQ,CHKAQ,S,CBOE,22557
2020,CHKP,CHKP,S,CBOE,29099
2020,CHKR,CHKR,S,CBOE,41
2020,CHL,CHL,S,CBOE,113468
2020,CHNG,CHNG,S,CBOE,111010
2020,CHRS,CHRS,S,CBOE,1415
2020,2CHRW,CHRW,S,CBOE,850
2020,CHRW,CHRW,S,CBOE,117382
2020,CHS,CHS,S,CBOE,22863
2020,CHT,CHT,S,CBOE,201
2020,1CHTR,CHTR,S,CBOE,1122
2020,2CHTR,CHTR,S,CBOE,68
2020,CHTR,CHTR,S,CBOE,49633
2020,CHU,CHU,S,CBOE,15705
2020,CHUY,CHUY,S,CBOE,2838
2020,CHWY,CHWY,S,CBOE,1039382
2020,CHX,CHX,S,CBOE,2178
2020,2CI,CI,S,CBOE,19
2020,CI,CI,S,CBOE,123899
2020,CI1,CI,S,CBOE,17
2020,CIA,CIA,S,CBOE,190
2020,CIBR,CIBR,S,CBOE,2868
2020,CIEN,CIEN,S,CBOE,158276
2020,CIG,CIG,S,CBOE,7127
2020,CIG1,CIG,S,CBOE,234
2020,CIIC,CIIC,S,CBOE,11226
2020,CIM,CIM,S,CBOE,89785
2020,2CINF,CINF,S,CBOE,106
2020,CINF,CINF,S,CBOE,13370
2020,CIO,CIO,S,CBOE,2546
2020,CIR,CIR,S,CBOE,3549
2020,CISN,CISN,S,CBOE,365
2020,CIT,CIT,S,CBOE,25207
2020,CKH,CKH,S,CBOE,114
2020,2CL,CL,S,CBOE,2672
2020,CL,CL,S,CBOE,148646
2020,CLAR,CLAR,S,CBOE,569
2020,CLB,CLB,S,CBOE,16762
2020,1CLBK,CLBK,S,CBOE,10000
2020,CLBK,CLBK,S,CBOE,936
2020,CLCT,CLCT,S,CBOE,2761
2020,CLDR,CLDR,S,CBOE,474225
2020,CLDR1,CLDR,S,CBOE,25
2020,CLDT,CLDT,S,CBOE,5082
2020,CLDX,CLDX,S,CBOE,28775
2020,CLF,CLF,S,CBOE,767956
2020,CLF1,CLF,S,CBOE,2153
2020,CLFD,CLFD,S,CBOE,1554
2020,CLGX,CLGX,S,CBOE,4303
2020,CLH,CLH,S,CBOE,1794
2020,CLI,CLI,S,CBOE,3898
2020,CLIR,CLIR,S,CBOE,9909
2020,CLLS,CLLS,S,CBOE,3484
2020,CLMT,CLMT,S,CBOE,14772
2020,CLNE,CLNE,S,CBOE,62550
2020,1CLNY,CLNY,S,CBOE,30000
2020,CLNY,CLNY,S,CBOE,84361
2020,CLOU,CLOU,S,CBOE,37629
2020,CLR,CLR,S,CBOE,121520
2020,CLSD,CLSD,S,CBOE,12616
2020,CLSK,CLSK,S,CBOE,57134
2020,CLVR,CLVR,S,CBOE,1949
2020,CLVS,CLVS,S,CBOE,322612
2020,CLX,CLX,S,CBOE,330324
2020,2CM,CM,S,CBOE,51920
2020,CM,CM,S,CBOE,7778
2020,CMA,CMA,S,CBOE,40774
2020,CMC,CMC,S,CBOE,25003
2020,CMCM,CMCM,S,CBOE,22449
2020,CMCM1,CMCM,S,CBOE,889
2020,CMCO,CMCO,S,CBOE,141
2020,2CMCSA,CMCSA,S,CBOE,151899
2020,CMCSA,CMCSA,S,CBOE,800697
2020,CMD,CMD,S,CBOE,4092
2020,2CME,CME,S,CBOE,8106
2020,CME,CME,S,CBOE,112795
2020,CMG,CMG,S,CBOE,606322
2020,2CMI,CMI,S,CBOE,1
2020,CMI,CMI,S,CBOE,67162
2020,CMO,CMO,S,CBOE,25192
2020,CMP,CMP,S,CBOE,4773
2020,CMPR,CMPR,S,CBOE,2090
2020,CMRE,CMRE,S,CBOE,12966
2020,CMRX,CMRX,S,CBOE,4010
2020,2CMS,CMS,S,CBOE,533
2020,CMS,CMS,S,CBOE,2754
2020,CMTL,CMTL,S,CBOE,5111
2020,CNAT,CNAT,S,CBOE,124
2020,1CNC,CNC,S,CBOE,235
2020,2CNC,CNC,S,CBOE,266
2020,CNC,CNC,S,CBOE,161774
2020,CNC1,CNC,S,CBOE,755
2020,CNCE,CNCE,S,CBOE,1389
2020,CNDT,CNDT,S,CBOE,27142
2020,CNET,CNET,S,CBOE,9747
2020,1CNHI,CNHI,S,CBOE,940
2020,CNHI,CNHI,S,CBOE,18141
2020,CNI,CNI,S,CBOE,9401
2020,CNK,CNK,S,CBOE,211185
2020,CNMD,CNMD,S,CBOE,2146
2020,CNO,CNO,S,CBOE,1644
2020,CNP,CNP,S,CBOE,68540
2020,2CNQ,CNQ,S,CBOE,458510
2020,CNQ,CNQ,S,CBOE,55019
2020,CNR,CNR,S,CBOE,11403
2020,CNSL,CNSL,S,CBOE,3974
2020,2CNST,CNST,S,CBOE,234
2020,CNST,CNST,S,CBOE,4754
2020,CNTY,CNTY,S,CBOE,10117
2020,CNX,CNX,S,CBOE,56664
2020,CNX1,CNX,S,CBOE,182
2020,CNXM,CNXM,S,CBOE,19539
2020,CNXT,CNXT,S,CBOE,1366
2020,CNYA,CNYA,S,CBOE,402
2020,CO,CO,S,CBOE,2907
2020,CODI,CODI,S,CBOE,11192
2020,CODX,CODX,S,CBOE,279705
2020,COF,COF,S,CBOE,343605
2020,2COG,COG,S,CBOE,4623
2020,COG,COG,S,CBOE,89547
2020,1COHR,COHR,S,CBOE,1000
2020,COHR,COHR,S,CBOE,10246
2020,COHU,COHU,S,CBOE,4152
2020,COLD,COLD,S,CBOE,4798
2020,COLL,COLL,S,CBOE,7666
2020,COLM,COLM,S,CBOE,3032
2020,COMM,COMM,S,CBOE,95708
2020,CONE,CONE,S,CBOE,9077
2020,CONN,CONN,S,CBOE,33261
2020,COO,COO,S,CBOE,4950
2020,COOP,COOP,S,CBOE,62316
2020,2COP,COP,S,CBOE,1015
2020,COP,COP,S,CBOE,380703
2020,CORN,CORN,S,CBOE,39905
2020,CORR,CORR,S,CBOE,10932
2020,CORT,CORT,S,CBOE,28544
2020,CORV,CORV,S,CBOE,1163
2020,2COST,COST,S,CBOE,225
2020,COST,COST,S,CBOE,1609710
2020,COT,COT,S,CBOE,1699
2020,COTY,COTY,S,CBOE,271529
2020,COUP,COUP,S,CBOE,236334
2020,COW,COW,S,CBOE,4670
2020,COWN,COWN,S,CBOE,1561
2020,COWZ,COWZ,S,CBOE,60
2020,CP,CP,S,CBOE,12294
2020,CPA,CPA,S,CBOE,11213
2020,CPB,CPB,S,CBOE,133978
2020,CPE,CPE,S,CBOE,112991
2020,CPE1,CPE,S,CBOE,932
2020,CPE2,CPE,S,CBOE,2537
2020,CPF,CPF,S,CBOE,629
2020,CPG,CPG,S,CBOE,4154
2020,CPL,CPL,S,CBOE,4
2020,CPLP,CPLP,S,CBOE,15530
2020,CPRI,CPRI,S,CBOE,187562
2020,2CPRT,CPRT,S,CBOE,3208
2020,CPRT,CPRT,S,CBOE,42646
2020,CPRX,CPRX,S,CBOE,17670
2020,CPS,CPS,S,CBOE,5070
2020,CPSI,CPSI,S,CBOE,294
2020,CPSS,CPSS,S,CBOE,3244
2020,CPT,CPT,S,CBOE,509
2020,CQP,CQP,S,CBOE,8184
2020,CRAI,CRAI,S,CBOE,637
2020,CRBP,CRBP,S,CBOE,228769
2020,CRC,CRC,S,CBOE,176618
2020,CRCM,CRCM,S,CBOE,810
2020,CRC,CRCQQ,S,CBOE,26309
2020,CRCQQ,CRCQQ,S,CBOE,39229
2020,CRDF,CRDF,S,CBOE,19861
2020,CREE,CREE,S,CBOE,83983
2020,CRES1,CRESY,S,CBOE,195
2020,CRESY,CRESY,S,CBOE,1738
2020,CRH,CRH,S,CBOE,546
2020,CRI,CRI,S,CBOE,3174
2020,CRIS,CRIS,S,CBOE,49959
2020,CRK,CRK,S,CBOE,28633
2020,CRL,CRL,S,CBOE,7107
2020,2CRM,CRM,S,CBOE,3290
2020,CRM,CRM,S,CBOE,2017829
2020,CRM2,CRM,S,CBOE,328
2020,CRMD,CRMD,S,CBOE,11285
2020,CRMT,CRMT,S,CBOE,5355
2020,CRNC,CRNC,S,CBOE,17466
2020,CRNT,CRNT,S,CBOE,6403
2020,CROC,CROC,S,CBOE,6809
2020,CRON,CRON,S,CBOE,868358
2020,CROX,CROX,S,CBOE,56387
2020,CRRT,CRRT,S,CBOE,6
2020,CRS,CRS,S,CBOE,5566
2020,CRSP,CRSP,S,CBOE,94052
2020,CRSR,CRSR,S,CBOE,74837
2020,2CRTO,CRTO,S,CBOE,18
2020,CRTO,CRTO,S,CBOE,13194
2020,CRUS,CRUS,S,CBOE,48933
2020,CRVS,CRVS,S,CBOE,11490
2020,2CRWD,CRWD,S,CBOE,3317
2020,CRWD,CRWD,S,CBOE,1236764
2020,2CS,CS,S,CBOE,6
2020,CS,CS,S,CBOE,65809
2020,2CSCO,CSCO,S,CBOE,357059
2020,CSCO,CSCO,S,CBOE,2469824
2020,CSD,CSD,S,CBOE,743
2020,2CSGS,CSGS,S,CBOE,3
2020,CSGS,CSGS,S,CBOE,309
2020,CSII,CSII,S,CBOE,3271
2020,CSIQ,CSIQ,S,CBOE,147917
2020,CSLT,CSLT,S,CBOE,5299
2020,CSOD,CSOD,S,CBOE,22846
2020,CSTE,CSTE,S,CBOE,1897
2020,CSTM,CSTM,S,CBOE,42302
2020,CSU,CSU,S,CBOE,1256
2020,CSV,CSV,S,CBOE,2310
2020,2CSX,CSX,S,CBOE,988
2020,CSX,CSX,S,CBOE,248448
2020,2CTAS,CTAS,S,CBOE,752
2020,CTAS,CTAS,S,CBOE,18652
2020,CTB,CTB,S,CBOE,3150
2020,CTG,CTG,S,CBOE,149
2020,CTIC,CTIC,S,CBOE,10885
2020,CTL,CTL,S,CBOE,305578
2020,CTLT,CTLT,S,CBOE,6145
2020,CTRC,CTRC,S,CBOE,38
2020,CTRCQ,CTRCQ,S,CBOE,1
2020,2CTRE,CTRE,S,CBOE,444
2020,CTRE,CTRE,S,CBOE,4472
2020,CTRN,CTRN,S,CBOE,8204
2020,CTS,CTS,S,CBOE,87
2020,CTSH,CTSH,S,CBOE,80558
2020,CTSO,CTSO,S,CBOE,10385
2020,CTST,CTST,S,CBOE,5190
2020,1CTVA,CTVA,S,CBOE,4640
2020,2CTVA,CTVA,S,CBOE,3014
2020,CTVA,CTVA,S,CBOE,90343
2020,2CTXS,CTXS,S,CBOE,2
2020,CTXS,CTXS,S,CBOE,86780
2020,1CUB,CUB,S,CBOE,2600
2020,CUB,CUB,S,CBOE,6288
2020,CUBE,CUBE,S,CBOE,1200
2020,CUE,CUE,S,CBOE,5439
2020,CUI,CUI,S,CBOE,6
2020,CUK,CUK,S,CBOE,2085
2020,CULP,CULP,S,CBOE,3803
2020,CURE,CURE,S,CBOE,5773
2020,CURO,CURO,S,CBOE,11853
2020,CUTR,CUTR,S,CBOE,2899
2020,2CUZ,CUZ,S,CBOE,32
2020,CUZ,CUZ,S,CBOE,883
2020,CVA,CVA,S,CBOE,15566
2020,CVAC,CVAC,S,CBOE,12722
2020,CVBF,CVBF,S,CBOE,506
2020,CVE,CVE,S,CBOE,37152
2020,CVEO,CVEO,S,CBOE,1386
2020,CVEO1,CVEO,S,CBOE,202
2020,CVET,CVET,S,CBOE,11255
2020,CVGW,CVGW,S,CBOE,1720
2020,CVI,CVI,S,CBOE,7023
2020,CVIA,CVIA,S,CBOE,431
2020,CVIA1,CVIA,S,CBOE,41
2020,CVLG,CVLG,S,CBOE,908
2020,1CVLT,CVLT,S,CBOE,2752
2020,CVLT,CVLT,S,CBOE,8539
2020,CVM,CVM,S,CBOE,188416
2020,CVNA,CVNA,S,CBOE,364542
2020,2CVS,CVS,S,CBOE,40690
2020,CVS,CVS,S,CBOE,1347157
2020,CVS1,CVS,S,CBOE,11
2020,CVTI,CVTI,S,CBOE,695
2020,1CVX,CVX,S,CBOE,500
2020,2CVX,CVX,S,CBOE,32590
2020,CVX,CVX,S,CBOE,915385
2020,CVX1,CVX,S,CBOE,593
2020,CVY,CVY,S,CBOE,457
2020,CW,CW,S,CBOE,1062
2020,CWB,CWB,S,CBOE,8649
2020,CWCO,CWCO,S,CBOE,2294
2020,CWEN,CWEN,S,CBOE,2871
2020,CWENA,CWENA,S,CBOE,666
2020,CWH,CWH,S,CBOE,229406
2020,CWI,CWI,S,CBOE,9
2020,CWK,CWK,S,CBOE,2980
2020,1CWST,CWST,S,CBOE,2000
2020,CWST,CWST,S,CBOE,2963
2020,CWT,CWT,S,CBOE,830
2020,CX,CX,S,CBOE,76958
2020,CXDC,CXDC,S,CBOE,1774
2020,2CXO,CXO,S,CBOE,503
2020,CXO,CXO,S,CBOE,183048
2020,CXP,CXP,S,CBOE,1522
2020,CXW,CXW,S,CBOE,68216
2020,CY,CY,S,CBOE,22189
2020,CYB,CYB,S,CBOE,781
2020,2CYBR,CYBR,S,CBOE,528
2020,CYBR,CYBR,S,CBOE,79517
2020,CYH,CYH,S,CBOE,35102
2020,CYOU,CYOU,S,CBOE,337
2020,CYOU1,CYOU,S,CBOE,4
2020,2CYRX,CYRX,S,CBOE,270
2020,CYRX,CYRX,S,CBOE,57225
2020,CYTK,CYTK,S,CBOE,28515
2020,CZR,CZR,S,CBOE,364603
2020,CZR1,CZR,S,CBOE,575
2020,CZZ,CZZ,S,CBOE,6262
2020,2D,D,S,CBOE,144
2020,D,D,S,CBOE,116960
2020,DAKT,DAKT,S,CBOE,644
2020,1DAL,DAL,S,CBOE,3000
2020,2DAL,DAL,S,CBOE,347
2020,DAL,DAL,S,CBOE,3210048
2020,DAN,DAN,S,CBOE,13833
2020,DAR,DAR,S,CBOE,13258
2020,DASH,DASH,S,CBOE,52639
2020,DB,DB,S,CBOE,236404
2020,DBA,DBA,S,CBOE,44874
2020,DBB,DBB,S,CBOE,342
2020,DBC,DBC,S,CBOE,7754
2020,DBD,DBD,S,CBOE,28984
2020,DBEF,DBEF,S,CBOE,82
2020,DBEU,DBEU,S,CBOE,123
2020,DBI,DBI,S,CBOE,38779
2020,DBJP,DBJP,S,CBOE,946
2020,DBO,DBO,S,CBOE,19048
2020,DBS,DBS,S,CBOE,155
2020,DBV,DBV,S,CBOE,35
2020,DBVT,DBVT,S,CBOE,16632
2020,1DBX,DBX,S,CBOE,5000
2020,DBX,DBX,S,CBOE,525444
2020,2DCI,DCI,S,CBOE,22
2020,DCI,DCI,S,CBOE,1650
2020,DCO,DCO,S,CBOE,551
2020,DCP,DCP,S,CBOE,40257
2020,DCPH,DCPH,S,CBOE,10044
2020,2DD,DD,S,CBOE,256
2020,DD,DD,S,CBOE,315964
2020,DD1,DD,S,CBOE,2296
2020,DD2,DD,S,CBOE,1006
2020,DDD,DDD,S,CBOE,149184
2020,DDG,DDG,S,CBOE,148
2020,DDM,DDM,S,CBOE,14659
2020,DDOG,DDOG,S,CBOE,647543
2020,DDS,DDS,S,CBOE,38521
2020,1DE,DE,S,CBOE,500
2020,2DE,DE,S,CBOE,208
2020,DE,DE,S,CBOE,304158
2020,DEA,DEA,S,CBOE,13414
2020,DEAC,DEAC,S,CBOE,51506
2020,DECK,DECK,S,CBOE,19832
2020,DEI,DEI,S,CBOE,2987
2020,1DELL,DELL,S,CBOE,6500
2020,DELL,DELL,S,CBOE,220707
2020,DELL1,DELL,S,CBOE,48
2020,DEM,DEM,S,CBOE,7413
2020,DENN,DENN,S,CBOE,33813
2020,DEO,DEO,S,CBOE,11914
2020,DERM,DERM,S,CBOE,9618
2020,DESP,DESP,S,CBOE,8959
2020,DFE,DFE,S,CBOE,75
2020,DFEN,DFEN,S,CBOE,108142
2020,DFIN,DFIN,S,CBOE,5729
2020,DFJ,DFJ,S,CBOE,150
2020,DFS,DFS,S,CBOE,191019
2020,2DG,DG,S,CBOE,2
2020,DG,DG,S,CBOE,288384
2020,DGL,DGL,S,CBOE,411
2020,DGLY,DGLY,S,CBOE,216757
2020,DGRO,DGRO,S,CBOE,7502
2020,DGRW,DGRW,S,CBOE,1953
2020,DGS,DGS,S,CBOE,1736
2020,2DGX,DGX,S,CBOE,22
2020,DGX,DGX,S,CBOE,61566
2020,DHC,DHC,S,CBOE,5966
2020,DHC1,DHC,S,CBOE,519
2020,DHI,DHI,S,CBOE,252049
2020,2DHR,DHR,S,CBOE,13
2020,DHR,DHR,S,CBOE,79041
2020,DHT,DHT,S,CBOE,191643
2020,DHX,DHX,S,CBOE,289
2020,DIA,DIA,S,CBOE,2465872
2020,DIG,DIG,S,CBOE,6190
2020,DIG1,DIG,S,CBOE,557
2020,DIN,DIN,S,CBOE,31102
2020,DIOD,DIOD,S,CBOE,2501
2020,1DIS,DIS,S,CBOE,4954
2020,2DIS,DIS,S,CBOE,139692
2020,DIS,DIS,S,CBOE,5885906
2020,DIS1,DIS,S,CBOE,150
2020,DISCA,DISCA,S,CBOE,97192
2020,DISCK,DISCK,S,CBOE,11475
2020,1DISH,DISH,S,CBOE,16500
2020,DISH,DISH,S,CBOE,219717
2020,DJP,DJP,S,CBOE,2633
2020,2DJX,DJX,I,CBOE,217608
2020,4DJX,DJX,I,CBOE,23046
2020,5DJX0,DJX,I,CBOE,116
2020,5DJX1,DJX,I,CBOE,368
2020,5DJX2,DJX,I,CBOE,432
2020,5DJX3,DJX,I,CBOE,180
2020,5DJX5,DJX,I,CBOE,206
2020,5DJX6,DJX,I,CBOE,184
2020,5DJX7,DJX,I,CBOE,90
2020,5DJX9,DJX,I,CBOE,232
2020,5DJXA,DJX,I,CBOE,282
2020,5DJXB,DJX,I,CBOE,288
2020,5DJXC,DJX,I,CBOE,332
2020,5DJXD,DJX,I,CBOE,236
2020,5DJXG,DJX,I,CBOE,136
2020,5DJXH,DJX,I,CBOE,152
2020,5DJXI,DJX,I,CBOE,194
2020,5DJXJ,DJX,I,CBOE,88
2020,5DJXK,DJX,I,CBOE,208
2020,5DJXL,DJX,I,CBOE,298
2020,5DJXN,DJX,I,CBOE,338
2020,5DJXO,DJX,I,CBOE,164
2020,5DJXP,DJX,I,CBOE,174
2020,5DJXQ,DJX,I,CBOE,382
2020,5DJXR,DJX,I,CBOE,240
2020,5DJXS,DJX,I,CBOE,300
2020,5DJXT,DJX,I,CBOE,306
2020,DJX,DJX,I,CBOE,685477
2020,2DK,DK,S,CBOE,7
2020,DK,DK,S,CBOE,24223
2020,DKL,DKL,S,CBOE,8355
2020,DKNG,DKNG,S,CBOE,3133894
2020,DKS,DKS,S,CBOE,177555
